Arquivo,Tamanho (KB),Data Modificação
TG133_303001_66646_00742_133_20251217103403_91.13.BIN,18.29,17/12/2025 10:34
TG133_303001_66646_00743_133_20251217185956_91.13.BIN,21.28,17/12/2025 19:00
TG133_303002_66372_02322_133_20251217120013_91.13.BIN,179.04,17/12/2025 12:00
TG133_303002_66372_02323_133_20251217120155_91.13.BIN,2.03,17/12/2025 19:09
TG133_303002_66372_02324_133_20251217190945_91.13.BIN,145.48,17/12/2025 19:09
TG133_303002_66372_02325_133_20251217230201_91.13.BIN,45.12,17/12/2025 23:01
