Arquivo,Tamanho (KB),Data Modificação
TG133_303001_66646_00756_133_20260105185947_91.13.BIN,29.25,05/01/2026 19:00
TG133_303002_66372_02381_133_20260105115935_91.13.BIN,180.33,05/01/2026 11:59
TG133_303002_66372_02382_133_20260105190938_91.13.BIN,147.81,05/01/2026 19:09
TG133_303002_66372_02383_133_20260105225832_91.13.BIN,36.15,05/01/2026 22:59
